nit_entidad,orden_entidad,num_contratos_r_2,num_contratos_r_3,val_contratos_r_2,val_contratos_r_3,val_contratos_media_r_2,val_contratos_media_r_3,val_contratos_median_r_2,val_contratos_median_r_3,val_contratos_desv_r_2,val_contratos_desv_r_3,num_familias_dif_r_2,num_familias_dif_r_3,num_grupos_dif_r_2,num_grupos_dif_r_3,num_contratistas_dif_r_2,num_contratistas_dif_r_3,r_cont_cerrada_2,r_cont_cerrada_3,pnum_ganadoras_r_2,pnum_ganadoras_r_3,r_adicion_tiempo_2,r_adicion_tiempo_3,r_adicion_cuantia_2,r_adicion_cuantia_3,IRCC,IRCCG
891180026,5,11.44,-32.68,65.95,-31.44,48.91,1.8399999999999999,70.49,-26.68,45.7,51.94,87.72,-13.08,0,0,18.15,-25.71,0,0,6.01557547767817,10.362664804511667,1,1,1,1,8.8914358758070815,Bajo
891180039,5,-96.1,-95.65,-77.14,-83.46000000000001,486.28999999999996,280.32,455.56,693.33,390.19,0,25,-93.33,0,-75,-91.84,-93.75,0,0,109.40550133096716,43.75,0,0,0,0,8.29185158444708,Bajo
891180065,5,0,-27.400000000000002,0,2.1399999999999997,0,40.699999999999996,0,19.040000000000003,0,59.64,0,-38.46,0,0,0,-27.779999999999998,0,1,0,-0.5150846210448701,0,1,0,1,34.463778239834475,Alto
891180091,5,37.82,-40.04,23.34,0.44999999999999996,-10.51,67.53,11.98,36.09,-39.67,282.12,94.44,-41.43,25,-20,52.55,-27.750000000000004,1,0,10.688216892596447,20.490168139070985,0,0,0,0,8.915071190860015,Bajo
891180098,6,39.72,-2.08,136.97,-19.05,69.6,-17.330000000000002,26,-3.9,873.87,-81.82000000000001,50,-7.580000000000001,0,0,21.87,-12.25,0,0,-12.77863320977094,-10.388520509922028,1,1,1,1,5.522678270664939,Bajo
891180113,5,127.67999999999999,-30.59,110.4,16.89,-7.59,68.4,11.77,79.55,-6.38,92.78999999999999,86.83999999999999,9.86,0,-20,65.71000000000001,-21.84,0,0,-27.21568627450981,12.604714591856613,0,1,1,1,13.221318443278758,Bajo
891180117,5,-14.06,-18.4,0.21,16.24,16.6,42.449999999999996,19.400000000000002,45.83,15.06,32.300000000000004,72.55,-9.09,0,0,-7.71,-46.400000000000006,0,0,7.383879922931902,-34.308391738254244,1,0,1,0,11.659873528064658,Bajo
891180134,5,112.01,0.54,101.91,26.090000000000003,-4.77,25.419999999999998,-19.61,2.82,13.69,31.69,56.98,-3.6999999999999997,25,-20,40.89,-12.24,0,0,-33.54831334621795,-12.708842418987354,1,1,1,1,17.175497554111104,Medio
891180147,5,27.229999999999997,-25.09,-1.6500000000000001,21.4,-22.7,62.07,-39.03,57.730000000000004,16.34,53.059999999999995,120,-9.09,0,0,-24.18,-39.129999999999995,0,0,-40.403876566238196,-18.740629685157415,0,0,0,0,21.467784003771282,Medio
891180159,5,208.55,-6.93,144.94,3.55,-20.62,11.25,-28.000000000000004,50,34.75,-29.01,38.46,-2.78,0,0,52,-11.4,1,1,-50.73684210526316,-4.811507936507942,0,0,0,1,7.5867168966696505,Bajo
891180190,5,-4.66,-15.409999999999998,-37.28,12.06,-34.21,32.49,20,33.33,-72.00999999999999,50.28,35.42,7.6899999999999995,0,0,-33.33,-5.26,0,0,-30.075187969924812,12.00000000000001,1,1,1,1,23.180927206080657,Medio
891180198,5,34.82,5.58,68.78999999999999,32.129999999999995,25.19,25.14,0,66.67,8.32,11.29,61.53999999999999,4.760000000000001,0,0,-39.5,12.5,0,0,-55.123410620792825,6.549586776859528,0,0,0,0,13.137280229396335,Bajo
891180232,5,18.75,-3.51,9.47,90.64,-7.8100000000000005,97.57000000000001,-1.67,51.9,-21.3,50.470000000000006,24.240000000000002,41.46,0,0,18.84,-7.32,0,0,0.07627765064834868,-3.946784922394675,0,0,0,0,25.07809999579988,Medio
891180238,5,531.79,1.5599999999999998,87.2,18.83,-70.37,17.01,-64.29,0,-72.67,-12.4,92,18.75,0,0,105.38000000000001,-12.73,1,0,-67.49173059328595,-14.070587441373961,0,0,0,0,4.8046346530545945,Bajo
891180268,5,-99.69,85300,-100,659784.66,-99.17,672.7,-81.44,0.75,0,0,-97.22,11300,-75,300,-99.55000000000001,31300,0,0,47.272727272727266,-63.23185011709602,0,0,0,0,35.336148222951,Alto
891190011,7,0,-25.5,0,13.370000000000001,0,52.16,0,67.05,0,56.510000000000005,0,-25,0,0,0,-37.91,0,0,0,-16.666058194297385,0,0,0,0,8.572562747585074,Bajo
891200445,4,0,8.52,0,89.81,0,74.91,0,59.760000000000005,0,133.78,0,-7.140000000000001,0,0,0,18.23,0,0,0,8.945260347129501,0,0,0,0,19.92478594596878,Medio
891200543,6,152.2,14.96,170.07000000000002,11.78,7.08,-2.77,12.21,0,-3.6900000000000004,4.96,170,7.41,0,0,54.730000000000004,-11.790000000000001,1,0,-38.648311653299196,-23.2710360048878,0,0,0,0,6.704822787259457,Bajo
891200622,5,-6.67,-15.049999999999999,19.52,73.3,28.060000000000002,104.01,14.940000000000001,147.2,11.83,35.5,90,315.79,0,0,38.31,-23.630000000000003,1,1,48.19384146709702,-10.089405142252073,0,0,0,0,3.95408124659586,Bajo
891200679,5,-79.34,67.42,-84.73,270.34,-26.08,121.2,593.0799999999999,14.280000000000001,-88.03,815,38.89,16,0,0,-86.15,13.239999999999998,0,0,-32.95685984077023,-32.36624966728774,1,1,1,1,23.809656018553373,Medio
891200952,5,36.7,16.03,14.729999999999999,33.29,-16.07,14.879999999999999,-8.67,13.59,-10.530000000000001,7.109999999999999,72.22,-26.88,0,0,0.19,-7.04,0,0,-26.709002050138952,-19.87702489848414,1,1,1,1,4.261791518028633,Bajo
891201108,4,0,476.19,0,98.42,0,-65.56,0,-78,0,-14.760000000000002,0,53.849999999999994,0,50,0,387.5,0,0,0,-15.392561983471076,0,0,0,0,11.678834551596971,Bajo
891201410,5,-41.31,131.24,-44.73,122.56,-5.82,-3.75,5,1.72,-0.88,-38.79,-2,2.04,-25,33.33,-6.5600000000000005,4.130000000000001,1,1,59.21195921195918,-54.96700879765396,0,0,0,0,4.63961808839317,Bajo
891201845,4,0,-95.24000000000001,0,-96.67999999999999,0,-30.270000000000003,0,131.38,0,-91.24,0,-90.32,0,-66.67,0,-91.18,0,0,0,85.29411764705883,0,0,0,0,36.05623899071211,Alto
891301121,5,-9.11,-18.62,141.1,-59.489999999999995,165.28,-50.22,-9.58,25.740000000000002,2683.11,-92.97,127.27,-32,0,-33.33,4.55,5.43,0,1,15.029955717634792,29.565982853643604,0,0,0,0,15.9386604036647,Medio
891301447,4,0,-20.580000000000002,0,54.02,0,93.94,0,37.269999999999996,0,242.3,0,35.29,0,33.33,0,0,0,0,0,25.91876208897488,0,0,0,0,12.551967924615472,Bajo
891380046,4,87.1,-48.28,-56.49999999999999,34.11,-76.75,159.27,-69.21000000000001,86.98,-77.64999999999999,478.27000000000004,400,-40,100,0,240,-43.14,0,0,81.72413793103446,9.934640522875826,0,0,0,0,23.911336693204298,Medio
891380055,4,181.57000000000002,7.86,367.72,-2.1999999999999997,66.11,-9.32,40.87,19.400000000000002,354.04,-58.809999999999995,172.73000000000002,26.669999999999998,100,0,100.85,22.78,1,1,-28.667924214263905,13.8414552159966,1,1,1,1,4.089589818624809,Bajo
891380070,5,0,57.220000000000006,0,51.739999999999995,0,-3.49,0,57.15,0,50.13999999999999,0,-56.25,0,-33.33,0,-3,0,0,0,-38.30388692579505,0,0,0,0,13.239681696504027,Bajo
891380103,5,125.88,-86.98,5.42,-62.89,-53.33,184.99,-23.84,151.74,-17.8,63.12,122.22,-90,100,-75,100,-73.68,0,0,-11.458333333333348,102.10526315789474,0,0,0,0,22.816804557101392,Medio
891380184,7,86.66,2.65,1.77,45.09,-45.48,41.339999999999996,-62.129999999999995,65.03999999999999,14.729999999999999,-8.110000000000001,59.260000000000005,-93.02,-25,-66.67,-10.84,9.379999999999999,0,0,-52.230967212503266,6.550762910798125,0,0,0,0,2.455393829717673,Bajo
891401643,5,-9.879999999999999,-23.74,1.79,18.08,12.94,54.85,16.57,46.78,20.119999999999997,51.53,144.44,-28.79,-20,0,0.44999999999999996,-24,0,0,11.454256360078286,-0.3353293413173697,1,1,1,1,12.557004857898235,Bajo
891408747,4,12.8,-3.2399999999999998,83.63000000000001,-20.62,62.78,-17.96,-11.020000000000001,4.12,110.07000000000001,-45.81,126.08999999999999,-98.08,0,-75,28.26,-15.25,0,0,13.701527614571084,-12.413597197235116,0,1,0,1,19.62041627165132,Medio
891409025,5,124.68999999999998,13.19,267.35,38.31,63.49,22.2,20.06,13.469999999999999,76.28,37.79,69.69999999999999,7.140000000000001,0,0,78.95,5.88,1,1,-20.35858877964141,-6.453455168475153,1,1,1,1,19.108550789518,Medio
891410661,5,0,-99.26,0,-88.14,0,1512.65,0,3346.12,0,0,0,-97.56,0,-75,0,-98.59,0,0,0,91.54929577464787,0,0,0,0,21.180811747740876,Medio
891411663,5,672.5500000000001,-9.64,613.4000000000001,27.49,-7.66,41.089999999999996,-30.990000000000002,19.64,-3.51,83.82,3800,26.919999999999998,0,0,167.05,0.43,0,0,-65.43320258421781,11.145111164236198,1,1,1,1,14.822165596248112,Bajo
891411665,5,111.11,7.37,83.52000000000001,-17.78,-13.07,-23.419999999999998,-29.599999999999998,-22.1,38.440000000000005,-27.35,-50,200,0,100,38.71,-2.33,0,0,-34.29541595925297,-9.028727770177847,0,0,0,0,21.85433308521555,Medio
891412134,5,41.07,-38.92,45.15,98.66,2.8899999999999997,225.26999999999998,-23.28,34.68,24.8,352.06,120.83,-3.7699999999999996,0,-25,39.73,-42.65,1,0,-0.9537020981446265,-6.09570252971654,1,1,1,1,14.852572040236995,Bajo
891500084,5,16.220000000000002,-25.509999999999998,47.25,1.66,26.700000000000003,36.47,48.93,45.48,17.169999999999998,4.61,84.21,-14.29,0,0,14.899999999999999,-36.4,0,0,-1.129248658318427,-14.623124808653953,1,1,1,1,8.290930851281054,Bajo
891500736,5,113.69,-20.89,66.22,60.95,-22.220000000000002,103.45,-4.760000000000001,120.19,-23.26,75.89,130.29999999999998,-30.259999999999998,0,0,103.28,-50.81,0,0,-4.872368601306009,-37.81519763743753,0,0,1,1,26.47022756018682,Medio
891580002,6,7.670000000000001,-12.61,25.590000000000003,-29.4,16.650000000000002,-19.21,-34.32,23.599999999999998,50.81,-34.11,100,-11.219999999999999,25,-20,50.28,-14.34,0,0,39.574077413643295,-1.9761809647458217,1,1,1,1,13.686015727069746,Bajo
891780056-0,4,0,-32.92,0,-23.16,0,14.56,0,78.45,0,-18.91,0,-19.509999999999998,0,0,0,-20.74,0,0,0,18.16173972137274,0,0,0,0,9.658061766273812,Bajo
891780185,4,63050,81.95,137464.55000000002,371.63,117.83999999999999,159.21,146.2,83.21,130.65,1025.42,600,464.29,0,300,21475,44.5,0,1,-65.83531274742676,-20.58382169189391,0,0,0,1,4.977668037482383,Bajo
891800231,5,177.57,-18.67,70,42.5,-38.75,75.22,-71.56,69.28999999999999,-1,145.78,156.1,-8.57,0,0,62.94,9.01,0,0,-41.297737350368934,34.04048486611955,1,1,1,1,12.643085028662528,Bajo
891800335,7,13.15,-10.209999999999999,52.62,34.57,34.89,49.87,96.76,18.98,18.21,55.71,157.14,-3.6999999999999997,0,0,8.06,-14.180000000000001,0,0,-4.4922762380736,-4.419081065261921,0,0,0,0,13.846813506025146,Bajo
891800395,5,63.93,19.78,80.60000000000001,61.3,10.17,34.67,50,-20.48,-2.17,147.3,119.22999999999999,14.04,0,0,11.360000000000001,10.2,0,0,-32.06507976702964,-7.992406264831519,1,1,1,1,21.402877166273363,Medio
891800570,5,-25.619999999999997,-39.36,8.799999999999999,-27.639999999999997,46.27,19.33,24.9,57.93000000000001,50.71,9.43,33.33,-75,-50,-50,-5.0200000000000005,-26.41,1,1,27.69584552032809,21.358883524269356,1,0,1,0,9.580287337983153,Bajo
891800611,6,-5.82,-37.82,-14.430000000000001,12.55,-9.139999999999999,81.01,31.509999999999998,11.97,-27.33,93.5,316.67,-30.669999999999998,0,0,-1.87,-24.29,0,1,4.197111299915046,21.762740183792808,1,1,1,1,13.823132299266126,Bajo
891800644,5,40.37,9.8,124.97,68.28,60.27,53.25,-19.35,-28.87,285.67999999999995,95.8,172.22,4.08,0,0,70.30999999999999,-11.01,1,1,21.333741830065357,-18.954783748361738,0,0,0,0,19.285692937049326,Medio
891800857,5,130.36,-12.4,80.10000000000001,-1.95,-21.82,11.93,-58.330000000000005,20,17.94,12.5,2200,4.35,0,0,75,-15.870000000000001,0,0,-24.031007751938006,-3.9612305099030687,1,1,1,1,20.535898563155154,Medio
891800906,5,396.55,16.669999999999998,1115.73,59.199999999999996,144.84,36.46,132.68,7.449999999999999,208.64,57.17,180,250,200,33.33,180,22.86,1,1,-43.611111111111114,5.306122448979589,1,1,1,1,17.964465887537596,Medio
891800982,5,201.58999999999997,36.84,267.51,65.38000000000001,21.86,20.849999999999998,50,-24.16,13.089999999999998,90.89,333.33,51.28,0,0,208.82,40,0,0,2.399380804953566,2.3076923076922995,1,1,1,1,14.475788441313034,Bajo
891850229-5,5,69.89999999999999,-39.98,28.360000000000003,25.369999999999997,-24.45,108.86,0,127.25999999999999,-45.78,80.33,87.5,-36.67,0,0,55.67999999999999,-17.88,0,0,-8.368395869375888,36.80437443210736,1,1,1,1,5.038982330247608,Bajo
891855039,6,36.35,-17.580000000000002,12.22,24.72,-17.69,51.32,-14.93,43.9,-22.770000000000003,67.89,21.740000000000002,21.43,0,0,41.05,-18.66,0,0,3.4521462156832827,-1.3072748147375135,1,1,1,1,10.864806721795244,Bajo
891855209,6,414.60999999999996,-46.07,-34.42,-49.32,-87.26,-6.04,-37.47,15.06,-92.51,-57.940000000000005,103.85,-41.510000000000005,25,-20,123.61,-49.07,1,1,-56.54718583212033,-5.559886337918362,1,1,1,1,18.990257892418406,Medio
891855438,5,244.81,-16.64,6193.19,-83.74000000000001,1725.13,-80.49,116.66000000000001,39.86,12827.63,-95.96000000000001,65.52,-9.379999999999999,0,0,170.09,-13.489999999999998,0,0,-21.66861679280774,3.7733366663596835,1,1,1,1,26.906008819466532,Medio
891855439,5,-29.17,0,38.440000000000005,0,95.44,0,67.54,0,-4.1000000000000005,0,10,0,-50,0,6.45,0,1,0,50.28462998102465,0,0,0,0,0,12.332202679816936,Bajo
891855492,5,-36.33,-26.919999999999998,-45.48,-9.26,-14.37,24.169999999999998,-5.3,23.68,-27.11,85.7,42.309999999999995,8.110000000000001,-20,0,-36.67,-25.259999999999998,1,1,-0.5341880341880434,2.271468144044353,0,0,0,0,8.767060847256005,Bajo
891855719,4,79.71000000000001,-14.52,169.03,316.46999999999997,49.7,387.19,-6.22,-13.99,327.8,1723.6699999999998,171.43,52.629999999999995,300,0,28.12,-29.270000000000003,0,0,-28.7046370967742,-17.257248044178553,0,0,0,1,29.016754641386118,Medio
891900343,4,43100,-53.94,5000.92,12.07,-88.19,143.28,-96.19,-18.27,0,175.45999999999998,6500,-1.52,300,0,17500,-51.13999999999999,0,0,-59.25925925925925,6.07583371402467,0,0,0,0,24.502656300676254,Medio
891900367,5,141.57999999999998,18.85,67.09,21.05,-30.84,1.8499999999999999,-34.78,-1.26,-13.86,0.97,124.14,-21.54,0,0,70,-20.59,0,0,-29.631147540983594,-33.18458417849899,0,0,0,0,2.956409302135807,Bajo
891900390,5,74.31,-27.750000000000004,101.54,42.26,15.620000000000001,96.89,-0.27999999999999997,95.28999999999999,99.00999999999999,163.76999999999998,58.81999999999999,-3.6999999999999997,0,0,38.04,4.72,0,0,-20.804536315657195,44.93858267716535,0,0,0,0,7.46993332368936,Bajo
891900438,5,38.64,22.95,-10.75,17.26,-35.620000000000005,-4.63,-29.24,-2.56,3.06,-14.149999999999999,-4.55,-9.520000000000001,0,0,14.71,-12.82,0,1,-17.26133076181291,-29.09401709401711,0,0,0,0,32.7726135859934,Alto
891900446,5,0,-40,0,-48.08,0,-13.469999999999999,0,-1.73,0,25.919999999999998,0,0,0,0,0,-43.33,0,0,0,-5.555555555555558,0,0,0,0,30.418259055322913,Alto
891900481,5,-8.77,-23.080000000000002,-28.74,-29.54,-21.88,-8.4,45.89,-53.83,-58.15,11.37,12.5,-33.33,0,-33.33,-2.78,-31.430000000000003,0,0,6.570512820512819,-10.857142857142854,0,0,0,0,31.904944975280667,Alto
891900650,5,66.05,-77.18,-8.21,-44.62,-44.72,142.66,-60.870000000000005,65,-27.52,167.55,110.00000000000001,0,-50,200,24.21,-22.88,1,0,-25.198098256735346,237.92961393596988,0,0,0,0,7.440785530987082,Bajo
891900732,5,32.93,-7.66,-12.540000000000001,-7.61,-34.21,0.05,-5.74,15.5,-60.17,-36.919999999999995,112.5,0,50,-66.67,37.36,-21.6,1,1,3.3313533313533483,-15.098536585365864,1,1,1,1,8.190392797127343,Bajo
891901041,6,-18.33,239.8,-36.120000000000005,41.339999999999996,-21.77,-58.4,0,-10.75,10.639999999999999,-84.11,-33.33,60,-20,0,29.09,80.28,1,1,58.070500927643785,-46.94412722581737,1,1,1,1,15.397370317084228,Medio
891901061,4,0,-38.05,0,-20.89,0,27.71,0,32.92,0,4.43,0,-70.37,0,-50,0,-26.32,0,1,0,18.947368421052623,0,0,0,0,15.462033054222738,Medio
891901082,5,92.86,-14.81,61.650000000000006,-2.4899999999999998,-16.18,14.469999999999999,-14.799999999999999,-6.1,-25.89,56.85,94.12,-27.27,0,0,-18.6,-20,0,0,-57.79500430663222,-6.0869565217391175,0,0,0,0,37.13023483082393,Alto
891901123,4,183.24,-11.219999999999999,213.75000000000003,66.73,10.77,87.81,53.459999999999994,80.75,-0.79,153.67,637.5,0,25,-20,84.16,-1.08,0,0,-34.980804202869265,11.432455815103193,0,0,0,0,5.669312759028047,Bajo
891901296,5,-24.240000000000002,22,70.24000000000001,-10.37,124.71000000000001,-26.540000000000003,13.639999999999999,32,356.15999999999997,-57.599999999999994,1100,0,0,0,-28.57,22.86,1,1,-5.714285714285728,0.7025761124121788,1,1,1,1,17.44131292750089,Medio
89190745-8,5,0,28.67,0,23.62,0,-3.92,0,-1.08,0,3.95,0,-22.220000000000002,0,-25,0,0,0,1,0,-22.279792746114,0,0,0,0,21.222698142984644,Medio
891982129,5,-16.14,-21.51,-23.3,0.32,-8.540000000000001,27.810000000000002,-10.31,52.5,-29.99,15.21,18.18,-3.85,0,-50,-25.14,-17.560000000000002,0,0,-10.736388140161724,5.035231943628893,1,1,1,1,7.1296362915212095,Bajo
892000264,5,65.59,-4.66,-63.62,24.3,-78.03,30.37,-25.509999999999998,10.75,-97.78,77.36,93.10000000000001,-7.140000000000001,0,0,26.02,2.09,0,0,-23.89275595646786,7.073364170619856,1,1,1,1,17.290016096081366,Medio
892000458,4,270.59000000000003,48.15,132.71,262.94,-37.21,144.98,-21.21,115.38,-45.22,163.19,160,123.07999999999998,0,100,107.84,45.28,0,0,-43.91534391534392,-1.9339622641509235,0,1,0,1,4.743411119026667,Bajo
892000501,5,379.04,-47.839999999999996,623.13,-42.26,50.96000000000001,10.7,-42.5,20.979999999999997,710.2,-67.94,437.5,-12.790000000000001,0,0,19.61,-3.81,0,0,-75.03134027750409,84.41899779343727,1,1,1,1,9.584270298057042,Bajo
892001990,5,-83.33,20833.33,-89.14,10021.27,-34.86,-51.65,0,-64.67,-78.86999999999999,91.93,0,4300,-66.67,300,-83.33,7000,0,0,0,-66.0828025477707,0,1,0,1,8.36649811593758,Bajo
